source,target,mor
BDNF,EEA1,0.211094830002062
BDNF,SHMT2,0.21108818
BDNF,CNIH4,0.211039048836893
BDNF,SERPINI1,-0.21091585032689
BDNF,ZKSCAN1,-0.21025
BDNF,VPS13B,-0.209838282265929
BDNF,PUS7L,-0.2095
BDNF,PTS,0.209224704
BDNF,SLC38A6,-0.20892644
BDNF,VEZF1,-0.208494098933603
BDNF,THAP3,-0.208234358339789
BDNF,TIMM10B,0.207876662110613
BDNF,DNAJC2,0.207814772549365
BDNF,TSR3,-0.20770359
BDNF,STRAP,0.207575796
BDNF,TIA1,-0.207106880257283
BDNF,MOSPD2,0.206948283
BDNF,EMC8,0.206864700262936
BDNF,CRMP1,-0.206640317754243
BDNF,SRSF3,0.206247482549821
BDNF,KLF13,0.206034905420751
BDNF,KIF16B,-0.205632094788872
BDNF,UBA52,-0.205122296969366
BDNF,TPP2,0.204758754832823
BDNF,APOLD1,-0.204617719608472
BDNF,KRAS,0.204422448459883
BDNF,MPP5,-0.204321472266137
BDNF,KBTBD4,-0.203967827524194
BDNF,FASTKD2,0.203790329979113
BDNF,TRIM32,-0.203745776748266
BDNF,KPNB1,0.203647136
BDNF,RECQL,0.203382128549907
BDNF,SRSF5,0.203116619484148
BDNF,EMD,0.202817702233021
BDNF,EHD4,0.20273389556598
BDNF,PAK1IP1,0.202706495150532
BDNF,STK16,-0.202376514196003
BDNF,FBXW7,0.202296306290751
BDNF,RPS28,-0.202270740819983
BDNF,CENPN,0.20215225
BDNF,VAPA,0.202059677177894
BDNF,YPEL5,0.201842584410882
BDNF,LIAS,-0.201684093919777
BDNF,EIF3F,-0.201464612933702
BDNF,NOLC1,0.201393229608441
BDNF,EIF6,0.201318356069281
BDNF,DONSON,0.201070907039591
BDNF,RPL11,-0.200595951713635
BDNF,SAR1B,0.199995036
BDNF,GPR68,-0.199564491882186
BDNF,SIAH2,0.199409431255397
BDNF,NFS1,-0.199280534714727
BDNF,PVR,0.19925905491792
BDNF,NOTCH3,-0.19916820152373
BDNF,FAM53B,-0.199111585
BDNF,SERINC3,0.19903622002912
BDNF,CBFA2T2,-0.19889433596105
BDNF,CELSR2,-0.19880438
BDNF,KCTD9,0.19854567938208
BDNF,ARID5B,0.19854567938208
BDNF,MAP1B,-0.198284453306051
BDNF,NUP54,0.198271516749998
BDNF,RPS9,-0.19813252
BDNF,SH3BGRL3,0.198058223981765
BDNF,LSM2,-0.198
BDNF,TRMT11,0.197783885390279
BDNF,PDZD8,0.197565670825495
BDNF,PFKFB3,0.1975
BDNF,FBXL18,-0.197358231565425
BDNF,TBC1D31,-0.197210545648434
BDNF,EIF2B4,0.197146168115012
BDNF,SPDL1,0.196527708488174
BDNF,SLC50A1,-0.196496193630333
BDNF,BDH2,-0.196397212803504
BDNF,CSGALNACT2,0.195621883586632
BDNF,EIF4G1,0.19525
BDNF,OSBPL8,-0.19525
BDNF,PTCD3,0.195152329612197
BDNF,HSDL2,-0.194286174076286
BDNF,DPH5,-0.194277442556701
BDNF,RAB5A,0.194230193822955
BDNF,TBC1D8,-0.194124804349693
BDNF,SCML1,0.194110438733435
BDNF,PLEKHF2,0.194016899073565
BDNF,TRAPPC9,0.193973078135171
BDNF,SRRT,0.193788182420234
BDNF,RPL22,-0.193706344279066
BDNF,FAM98A,0.193674493256454
BDNF,SMS,0.19365233722155
BDNF,QKI,0.193609983813314
BDNF,CNBP,0.193567396960591
BDNF,MKLN1,0.193313662973697
BDNF,EGR3,0.19325
BDNF,TRAM1,0.193132486760908
BDNF,CCDC22,-0.193
BDNF,EIF2S1,0.192887241537259
BDNF,IGF1R,-0.192645077942396
BDNF,CHN1,-0.19255924155737
BDNF,HPS5,-0.192551850706137
BDNF,PSME4,0.1925
IFNG,IRF1,3.64509631452006
IFNG,GBP2,3.11381191566468
IFNG,IFIT3,2.79965702848135
IFNG,STAT1,2.55010741198864
IFNG,IFIT2,2.36998078783806
IFNG,LAP3,1.8828366635
IFNG,TAP2,1.53325091275
IFNG,PSMB8,1.43919884334382
IFNG,STAT2,1.43752980114724
IFNG,PSMB10,1.36453681872775
IFNG,VAMP5,1.34706473628305
IFNG,NMI,1.33098155056715
IFNG,PLSCR1,1.30140541783778
IFNG,IFIT5,1.27937117666175
IFNG,C1S,1.22896635728194
IFNG,DDX58,1.211661084
IFNG,RNF19B,1.202163942
IFNG,TRAFD1,1.17140377315159
IFNG,IRF9,1.08939835
IFNG,PARP12,1.08503791332488
IFNG,ERAP2,1.05544113467137
IFNG,MSRB1,1.02010975769242
IFNG,RIPK2,0.943413664812449
IFNG,IRF7,0.942798360107201
IFNG,LGALS3BP,0.890950252592709
IFNG,BTN3A2,0.877918721487628
IFNG,PML,0.843465832
IFNG,IFITM3,0.817796668779253
IFNG,IFI6,0.800125610849069
IFNG,BTN3A1,0.794045942807201
IFNG,SLC25A28,0.787518669
IFNG,TAPBPL,0.777428024500002
IFNG,HLA-F,0.751145559944401
IFNG,CASP4,0.737432215620343
IFNG,CASP7,0.733853079236953
IFNG,C1R,0.73299902336339
IFNG,DRAM1,0.728797793180752
IFNG,RBCK1,0.726227255002365
IFNG,ZC3HAV1,0.684905468677527
IFNG,ADAR,0.682370421062589
IFNG,KLF4,0.679447729024998
IFNG,TNFAIP2,0.676345431292497
IFNG,SOCS3,0.633794077276477
IFNG,EIF2AK2,0.631712497046497
IFNG,ZFP36,0.608031918297406
IFNG,NAMPT,0.608003620597365
IFNG,MUC1,0.59660180366727
IFNG,VPS9D1,0.592380144562095
IFNG,CALCOCO2,0.587645553069223
IFNG,DYNLT1,0.578391239312099
IFNG,PPA1,0.576205875013667
IFNG,CD47,0.568786859152385
IFNG,BAK1,0.555460191926305
IFNG,B4GALT5,0.546603983423586
IFNG,RNF114,0.54533073090859
IFNG,CTSO,0.54027186175
IFNG,IRF2,0.536953314250313
IFNG,TDRD7,0.531426784497999
IFNG,OGFR,0.517483985808975
IFNG,PSMA4,0.515842052077403
IFNG,TRIM26,0.509300051254169
IFNG,MYD88,0.5081356269329
IFNG,GADD45B,0.507661872256892
IFNG,TAPBP,0.498162084857599
IFNG,MCL1,0.49794712875
IFNG,ZNF267,0.495672942331614
IFNG,MT2A,0.487488960715337
IFNG,SAT1,0.481009860357792
IFNG,MVP,0.475977000000002
IFNG,IL18BP,0.47380986301964
IFNG,PDP1,0.472602622
IFNG,BAZ1A,0.464655732135628
IFNG,DUSP5,0.4644531265593
IFNG,VCPIP1,0.456023650928766
IFNG,CNDP2,0.454388712313013
IFNG,PANX1,0.449978966611364
IFNG,B2M,0.446107299866374
IFNG,LY6E,0.439222571438514
IFNG,RALB,0.438629012428734
IFNG,SCYL3,0.43428178121349
IFNG,PROCR,0.432853067689411
IFNG,DNAJA1,0.427532885243441
IFNG,NUCB1,0.421225287586202
IFNG,PIM1,0.412004245097815
IFNG,MTHFD2,0.411782368294893
IFNG,NT5DC2,-0.409203872446019
IFNG,RFX5,0.39729
IFNG,FAM111A,0.392585671970448
IFNG,C21orf91,0.39129735125
IFNG,DDX23,0.39033551906695
IFNG,SUSD6,0.384447437233585
IFNG,SAMHD1,0.382300371447747
IFNG,RALA,0.379740209846519
IFNG,ARNTL2,0.378223096721247
IFNG,LONRF1,0.370211322399951
IFNG,STOM,0.367416937023241
IFNG,GOLM1,0.366459902101142
IFNG,AKR1C3,-0.358669008323389
IFNG,PSMA2,0.354283765726105
IFNG,HEG1,0.352693605264139
IFNG,SCML1,0.350412993500001
IFNG,TOP1,0.350309896257185
IFNG,ATP2B4,-0.349744436
IFNG,C1RL,0.34907447075476
IFNG,DEXI,-0.346308400307845
IFNG,PSMA3,0.337098361917027
IFNG,STX17,0.336403499110335
IFNG,SLC12A7,0.330779065873158
IFNG,RNF115,0.328949267623714
IFNG,EDEM2,0.328818687454345
IFNG,UBE4B,-0.32833224561113
IFNG,HILPDA,-0.326176189269618
IFNG,CSRNP2,0.326162925069585
IFNG,CDKN1A,0.323295813882961
IFNG,SMCHD1,0.311076833321327
IFNG,LYN,0.3097967493358
IFNG,GTF2B,0.308479601038751
IFNG,RELA,0.303831012498961
IFNG,RNF24,0.302710235054322
IFNG,NAPA,0.30155617576587
IFNG,GUK1,0.3002983768602
IFNG,RIPK1,0.298549054463556
IFNG,WDR25,0.29771864903976
IFNG,PUS3,0.294190625
IFNG,FAM216A,-0.2911432975
IFNG,IFNAR2,0.290879564855731
IFNG,DENND5A,0.29070070634312
IFNG,RCN1,0.290678002499999
IFNG,SERPINB1,0.290226460604016
IFNG,GCLM,0.289944734342584
IFNG,TRIM5,0.289572990383967
IFNG,CIR1,0.286184354480271
IFNG,PCYOX1,-0.2829748825625
IFNG,CLN8,-0.280122992063934
IFNG,ELF4,0.279691843698274
IFNG,FSCN1,-0.279256010131669
IFNG,PTGS2,0.279032542627781
IFNG,APPL2,-0.278733516021632
IFNG,MAPKAPK5-AS1,-0.278323900703095
IFNG,GTPBP1,0.277902824052641
IFNG,CXCR4,-0.277900000000001
IFNG,KDSR,0.27693551253919
IFNG,OPN3,-0.275587864049946
IFNG,ZNF672,0.27534904251826
IFNG,TRIM14,0.274421394618926
IFNG,TNFAIP3,0.272900702
IFNG,BAZ2A,0.271501424362933
IFNG,MAFF,0.27139516125
IFNG,MAX,0.271299999999999
IFNG,KLF6,0.267820238282687
IFNG,UBL3,-0.267312924096022
IFNG,PALLD,-0.267283878835152
IFNG,SOX4,-0.266954729398309
IFNG,SWAP70,-0.264859
IFNG,HMGCR,-0.26296236797057
IFNG,GLRX,0.262922062778254
IFNG,TMEM168,-0.261515440668155
IFNG,SNTB2,0.26141315907807
IFNG,POMP,0.260717577037954
IFNG,CSF1,0.259933594250001
IFNG,N4BP2L1,0.25839102388732
IFNG,KDM7A,0.25757336475
IFNG,ARID5B,0.256339753259785
IFNG,OAT,-0.25632621875
IFNG,TMEM62,0.255900924468447
IFNG,TMCO3,-0.253308016733824
IFNG,OTUD4,0.251095175426005
IFNG,BTN2A2,0.250090237323921
IFNG,CD9,-0.249303756521215
IFNG,RGS2,-0.24657221756328
IFNG,CD2AP,0.244112208059407
IFNG,POLR3D,0.243804586000001
IFNG,MORC3,0.243718621209545
IFNG,LIPT1,0.242874360370561
IFNG,DPYD,0.241469833658311
IFNG,ADORA2B,-0.241008099503795
IFNG,BCAR3,0.240988324212987
IFNG,DDIT4,-0.240806637445277
IFNG,STK3,0.239785799939777
IFNG,ARHGDIB,-0.2396399585
IFNG,DCP1A,0.239582116103041
IFNG,ACP2,0.239480750575562
IFNG,ERMP1,-0.238751562146865
IFNG,SEPHS2,0.237394517006195
IFNG,TBC1D8,-0.236867709625001
IFNG,IMPA2,-0.235215428367325
IFNG,NUBP1,0.23389970125
IFNG,KLHL24,-0.233659695484125
IFNG,TNFRSF10D,-0.23362495
IFNG,SLC50A1,0.23299913949747
IFNG,SOS1,0.230252155363079
IFNG,CMAHP,0.228855306074802
IFNG,AKR7A2,-0.228501129835123
IFNG,JUNB,0.228298738796385
IFNG,ZNF395,-0.22814798
IFNG,ITGB5,-0.228123044628298
IFNG,GALNT11,-0.227082791174929
IFNG,JADE1,-0.226974921202974
IFNG,EIF4B,-0.226520958752264
IFNG,VAT1,-0.22574407641671
IFNG,NQO1,-0.225656558149688
IFNG,GRAMD4,-0.224715138881368
IFNG,RPS6KC1,0.224587071875
IFNG,FYN,-0.224565261636597
IFNG,LMTK2,0.222339433918554
IFNG,PRDM1,0.22232657125
IFNG,IL6ST,0.221903499619255
IFNG,SLC29A1,-0.221147527335646
IFNG,SLC7A11,-0.220950198704796
IFNG,DCBLD2,-0.220852328770608
IFNG,CBX1,-0.220752995922869
IFNG,ADI1,-0.22012769625
IFNG,TRIB2,0.21977348074266
IFNG,PON2,-0.219566911
IFNG,NISCH,-0.218615353508768
IFNG,CEP68,-0.2185
IFNG,VPS54,0.2184400415
IFNG,ETHE1,0.21768892536375
IFNG,HADH,-0.217681236738148
IFNG,NDST2,0.217657298407621
IFNG,DSTN,-0.21725
IFNG,ASB13,-0.216764752312501
IFNG,FAH,-0.215581503501012
IFNG,C12orf4,0.215044001904824
IFNG,EPAS1,-0.214512198125
IFNG,CHMP5,0.213813851563048
IFNG,NDUFA9,0.21367732244555
IFNG,SLC4A7,-0.2135729465
IFNG,ATP6V1B2,0.213089830163399
IFNG,DENND4A,0.212789212593678
IFNG,MMD,-0.211245525858773
IFNG,PGM1,-0.210948348525927
IFNG,TMSB10,0.210895647355128
IFNG,BLVRA,0.210789146958767
IFNG,DDX46,-0.210597679324392
IFNG,GNA13,0.210392181649687
IFNG,DECR1,0.210292362828625
IFNG,RBM4B,-0.21025879770449
IFNG,CASP8,0.209404930564923
IFNG,SAC3D1,-0.20934332225
IFNG,ITPKB,-0.209273360240399
IFNG,ITGAV,-0.209239798558123
IFNG,CTNNAL1,-0.208830425622986
IFNG,IER3,-0.2087
