source,target,mor
Androgen,FFAR2,-2.37564689974
Androgen,HFE,-1.04039616653
Androgen,TBC1D8,3.76201874154
Androgen,BBS4,1.89324943451
Androgen,ZBTB1,1.95299855577
Androgen,ABITRAM,1.55815600382
Androgen,LIMCH1,2.60616794397
Androgen,EVC,-0.919400897505
Androgen,REXO2,-1.79135638657
Androgen,PLA2G2A,-2.63034197809
Androgen,TMEM131L,-2.01299325497
Androgen,CALU,2.26890236835
Androgen,WWP1,2.35337668169
Androgen,TXLNGY,1.05398910945
Androgen,TDP1,-1.55964295371
Androgen,COPB1,1.37259053398
Androgen,MCPH1,1.02159524333
Androgen,IL20RA,1.25559386223
Androgen,M6PR,-1.94361893877
Androgen,PCNX2,1.06710295147
Androgen,ZFYVE16,1.68422968036
Androgen,BAMBI,-5.31086204799
Androgen,PIGH,1.59607512026
Androgen,FDFT1,2.52991946893
Androgen,TMEM106C,-2.0675965848
Androgen,KCNS3,-2.80847494041
Androgen,KMT5A,1.80941173448
Androgen,KCNJ3,-1.18024335711
Androgen,C1orf115,-1.53731981919
Androgen,SRGAP3,-1.02827623635
Androgen,FAM107A,0.965037839864
Androgen,HERC1,-1.27596977763
Androgen,TRIM24,1.08049131343
Androgen,RGS17,-2.46073888849
Androgen,THUMPD1,1.83558275843
Androgen,MARCHF5,1.58873271431
Androgen,RAP2B,-1.94428427368
Androgen,BAZ1B,-0.97929072399
Androgen,CTC1,-0.997145712573
Androgen,CCNK,1.37338320053
Androgen,TEK,0.978002988939
Androgen,DPP4,2.01413723404
Androgen,FASN,1.87435617765
Androgen,MAGI1,-0.84517476793
Androgen,HDAC1,-1.81626173602
Androgen,NET1,-3.02582828947
Androgen,TMEM132A,-1.19770420348
Androgen,ACADL,0.875078928933
Androgen,DEPTOR,-2.70606496499
Androgen,TSPAN15,-1.88944098815
Androgen,HMGCR,3.84362241775
Androgen,KDM5A,-1.51454600267
Androgen,ATP6V1H,-1.08603409244
Androgen,DCTN1,-1.27396024399
Androgen,TSPAN9,-0.931832320894
Androgen,SPINT2,-1.57358081456
Androgen,CDC42BPA,1.09837671553
Androgen,TG,1.00747757915
Androgen,NTAQ1,2.02195689009
Androgen,TNFRSF21,-4.09961156742
Androgen,NAB1,-1.77573067281
Androgen,CRYM,1.51677492486
Androgen,EHMT2,-1.02186388128
Androgen,TMED10,1.57260682742
Androgen,NONO,-1.41260829622
Androgen,HNRNPM,-1.26711788496
Androgen,R3HCC1L,-1.24343311022
Androgen,SSX2IP,1.73801373325
EGFR,LZTFL1,-1.87387692925296
EGFR,PHLDA2,3.50513834140141
EGFR,DUSP6,12.629312588446
EGFR,DUSP5,7.94303950699731
EGFR,PHLDA1,6.61962612874247
EGFR,CRIPT,-2.04493786986832
EGFR,DUSP4,6.96717967147409
EGFR,EPHA2,5.41118410206543
EGFR,MCCC1,-2.17032352979398
EGFR,HAS3,2.92373776511949
EGFR,VAV3,-3.38648503621611
EGFR,FOSL1,7.64782979533842
EGFR,SENP7,-2.11034378289699
EGFR,BZW1,2.74615194948898
EGFR,EGR4,2.95307638542232
EGFR,POT1,-1.83330085840256
EGFR,LAMC2,3.92011572340227
EGFR,ATG2B,-1.64558044699328
EGFR,NR1D2,-3.08327244867749
EGFR,LARP7,-0.91707745578243
EGFR,MYO1A,0.994778119514043
EGFR,GOLPH3L,-2.7415248706061
EGFR,KIAA1522,-2.50694146733729
EGFR,ADORA1,1.26781000839001
EGFR,RABGAP1,-1.26940025889934
EGFR,SYF2,-1.40763575246807
EGFR,BBIP1,-1.18431895823292
EGFR,PCMTD2,-2.19537544632596
EGFR,CHRNA10,0.689980899769992
EGFR,MARF1,-2.29846851744686
EGFR,RETREG3,-2.12231778440029
EGFR,PNP,4.64361994164597
EGFR,ATXN3,-1.27427867376912
EGFR,ETFDH,-1.66845875498315
EGFR,SPOCD1,4.29568940121941
EGFR,NBR1,-1.99720336416486
EGFR,TRIB1,3.91779438327681
EGFR,ELF2,-1.34292870001263
EGFR,PLEK2,3.43925696360287
EGFR,CLDN8,-2.01870784848733
EGFR,ZNF224,-1.39730985547392
EGFR,CBARP,0.979442478621881
EGFR,RNF146,-2.17082116400212
EGFR,EAPP,-2.23989973033089
EGFR,BSDC1,-1.26936896809616
EGFR,RAB33B,-1.78364281596369
EGFR,MBTPS1,-1.40660137547869
EGFR,MDFI,1.16010907259944
EGFR,KCNF1,1.57587573013671
EGFR,RBM48,-1.05377423830237
EGFR,KLHDC2,-3.59392965455908
EGFR,AEN,2.98740289742821
EGFR,PWP2,1.17248838378621
EGFR,DYNC2LI1,-1.43023860195831
EGFR,CCDC28A,-3.1018147713204
EGFR,EFHC1,-2.03460366013141
EGFR,XRCC3,1.48795707507058
EGFR,SPATA2L,1.75649766839173
EGFR,SLC45A3,1.9024389018056
EGFR,WDR19,-1.49378942406405
EGFR,TRH,0.771964661380765
EGFR,TMEM59,-1.8640664265804
EGFR,CEPT1,-0.994593734124264
EGFR,ZNF75D,-1.31581947344587
EGFR,TUBB4B,4.08451020763625
EGFR,HMOX2,1.71963797256777
EGFR,ODC1,4.67855082896383
EGFR,EXD3,0.779924513470947
